S,T,M,F,W,TM,CO,C,
"0,000000071",35000000,"1075,126219",452000000,"0,000000007",241,15,"1,008956121",
"0,000000074",26000000,"1084,316454",107000000,"0,000000091",145,29,"61,88093583",
"0,000000074",20000000,"1061,265203",517000000,"0,000000032",279,57,"5,552414681",
"0,000000073",42000000,"1475,064108",101000000,"0,000000048",105,65,"1,583746911",
"0,000000066",23000000,"1086,12163",978000000,"0,000000004",202,13,"0,3415767482",
"0,000000068",48000000,"1179,251724",977000000,"0,000000017",25,86,"0,005018136455",
"0,000000077",42000000,"1276,847594",207000000,"0,000000077",-10,92,"0,0002998341729",
"0,000000062",50000000,"1398,740274",719000000,"0,000000014",260,53,"0,002418000599",
"0,000000061",30000000,"1198,822891",355000000,"0,000000017",33,7,"0,002551948868",
"0,000000075",35000000,"1032,654966",964000000,"0,00000009",44,32,"0,4935063801",
"0,00000006",38000000,"1247,433873",602000000,"0,000000021",96,2,"0,0001038266652",
"0,000000071",27000000,"1349,193106",128000000,"0,000000096",206,23,"671,72876",
"0,000000079",30000000,"1026,662117",520000000,"0,000000059",49,31,"1,763950641",
"0,000000062",23000000,"1052,258602",167000000,"0,000000014",2,42,"0,006855759025",
"0,000000071",40000000,"1362,750624",460000000,"0,000000086",87,46,"0,000282489486",
"0,000000072",42000000,"1126,78392",866000000,"0,000000007",16,38,"6,263406224",
"0,000000072",32000000,"1191,732587",563000000,"0,000000016",62,89,"0,0026068091",
"0,000000072",40000000,"1074,522641",193000000,"0,000000032",160,40,"0,08896225537",
"0,00000006",28000000,"1472,909046",301000000,"0,000000066",292,79,"2,575724594",
"0,000000071",44000000,"1100,507675",875000000,"0,000000069",150,88,"17,66520775",
"0,000000064",42000000,"1298,18592",209000000,"0,00000009",216,64,"0,1398946057",
"0,00000006",21000000,"1311,791133",649000000,"0,00000006",143,31,"0,009123490759",
"0,000000067",39000000,"1154,078779",314000000,"0,000000019",233,89,"0,002493203865",
"0,000000069",46000000,"1072,344117",287000000,"0,000000056",-2,80,"0,001723053564",
"0,000000065",47000000,"1021,52782",889000000,"0,000000092",40,4,"0,796239953",
"0,000000071",21000000,"1169,24201",270000000,"0,000000034",161,53,"9,329286468",
"0,000000073",27000000,"1473,61281",805000000,"0,000000049",44,9,"53,59949462",
"0,000000076",46000000,"1178,951353",247000000,"0,000000058",119,37,"0,2188567737",
"0,000000069",32000000,"1215,805268",666000000,"0,00000007",12,29,"0,001586226727",
"0,000000074",43000000,"1242,436651",847000000,"0,00000008",244,16,"0,3409540819",
"0,000000062",38000000,"1053,344871",634000000,"0,000000006",87,63,"34,36226152",
"0,000000078",50000000,"1423,002345",330000000,"0,000000094",278,39,"6,660203621",
"0,000000076",43000000,"1019,291128",415000000,"0,00000006",37,76,"0,0117262926",
"0,000000067",38000000,"1310,669905",105000000,"0,000000038",264,84,"2,552411514",
"0,000000072",27000000,"1441,206438",880000000,"0,000000054",290,41,"14,63697089",
"0,000000078",32000000,"1376,171978",155000000,"0,000000052",237,76,"2,766831269",
"0,00000008",27000000,"1408,510692",758000000,"0,000000038",188,3,"0,0001046110025",
"0,000000063",40000000,"1161,340988",706000000,"0,000000018",141,97,"0,01810164696",
"0,000000079",38000000,"1153,361098",320000000,"0,000000043",137,81,"394,1775076",
"0,000000071",36000000,"1311,113883",263000000,"0,000000001",212,45,"68,11733765",
"0,000000067",50000000,"1010,317653",345000000,"0,000000098",93,53,"0,00736580279",
"0,000000064",32000000,"1116,21004",629000000,"0,000000093",70,62,"30,86365532",
"0,000000067",30000000,"1241,730162",985000000,"0,000000037",102,94,"66,4455062",
"0,000000073",29000000,"1000,72365",503000000,"0,000000089",182,26,"0,0003228979788",
"0,000000075",33000000,"1232,215481",682000000,"0,000000021",296,7,"0,6840488444",
"0,00000008",33000000,"1181,674834",509000000,"0,000000044",166,63,"35,29210355",
"0,00000007",31000000,"1375,083626",744000000,"0,000000003",118,49,"0,06666459087",
"0,000000066",38000000,"1169,567059",312000000,"0,000000016",133,73,"0,3043687162",
"0,000000068",21000000,"1412,233493",690000000,"0,000000015",292,88,"1,792848546",
"0,000000077",43000000,"1312,096427",324000000,"0,000000038",203,89,"458,8727729",
"0,000000076",24000000,"1195,797069",509000000,"0,000000078",174,20,"0,03542410015",
"0,000000066",49000000,"1094,558791",920000000,"0,000000041",160,32,"0,003650200261",
"0,000000072",30000000,"1221,404892",287000000,"0,000000096",160,97,"0,05524452353",
"0,000000067",48000000,"1357,72243",697000000,"0,000000044",132,1,"0,1259853418",
"0,000000078",41000000,"1128,925163",688000000,"0,000000098",134,38,"27,41564525",
"0,000000068",26000000,"1129,809187",771000000,"0,000000081",228,39,"191,1081799",
"0,000000071",31000000,"1474,257796",415000000,"0,000000058",86,98,"11,38083174",
"0,000000077",20000000,"1366,900608",168000000,"0,00000005",104,14,"0,0003823395093",
"0,00000007",33000000,"1375,418876",514000000,"0,000000033",137,58,"0,0001799025295",
"0,00000008",28000000,"1474,013844",473000000,"0,000000002",185,22,"0,02538390904",
"0,000000069",28000000,"1315,718135",579000000,"0,000000014",266,100,"618,5338992",
"0,000000061",31000000,"1026,045658",633000000,"0,000000056",181,14,"0,003325949836",
"0,000000067",37000000,"1017,113662",587000000,"0,000000062",242,99,"0,0003385820962",
"0,00000008",26000000,"1307,842532",149000000,"0,000000043",77,52,"0,06290112828",
"0,000000072",50000000,"1456,436776",985000000,"0,000000031",87,37,"76,16528803",
"0,000000064",47000000,"1150,215913",724000000,"0,000000015",277,62,"0,1964521853",
"0,000000065",22000000,"1497,542132",279000000,"0,000000072",65,90,"39,83055811",
"0,00000007",50000000,"1003,491311",226000000,"0,000000033",236,7,"0,02280168682",
"0,000000074",34000000,"1222,791494",344000000,"0,000000075",273,47,"185,2282281",
"0,000000062",28000000,"1282,176751",803000000,"0,000000012",20,14,"4,790800997",
"0,000000061",28000000,"1219,675351",883000000,"0,000000004",223,32,"160,5302902",
"0,000000066",35000000,"1448,893365",951000000,"0,000000042",262,19,"31,31697767",
"0,000000071",50000000,"1172,677783",879000000,"0,000000087",16,65,"0,1949784726",
"0,000000064",29000000,"1118,471827",488000000,"0,000000033",18,18,"0,01302447344",
"0,000000075",35000000,"1119,372556",479000000,"0,000000055",200,15,"0,005229890986",
"0,000000078",28000000,"1135,041554",243000000,"0,000000089",257,93,"329,2802627",
"0,000000061",26000000,"1403,690422",814000000,"0,000000023",263,95,"0,001784859298",
"0,000000064",48000000,"1157,292605",538000000,"0,00000004",43,5,"16,67536099",
"0,000000077",48000000,"1331,62009",243000000,"0,000000069",102,67,"3,094756596",
"0,00000007",30000000,"1026,457238",357000000,"0,000000055",42,7,"92,42601812",
"0,000000071",27000000,"1446,411585",382000000,"0,00000001",205,2,"0,01579273468",
"0,000000078",30000000,"1154,831644",299000000,"0,000000044",8,84,"0,0003798394875",
"0,000000067",37000000,"1465,565968",850000000,"0,000000085",103,11,"0,002348930784",
"0,000000075",31000000,"1372,047378",856000000,"0,000000023",242,42,"0,005846085994",
"0,00000007",33000000,"1292,258937",838000000,"0,00000009",34,53,"0,0001981402113",
"0,000000072",27000000,"1184,324013",694000000,"0,000000086",87,64,"27,24573208",
"0,000000062",21000000,"1043,907295",496000000,"0,000000066",196,90,"18,67946468",
"0,000000067",25000000,"1016,423624",984000000,"0,000000083",94,86,"0,5255740254",
"0,00000007",25000000,"1152,710892",176000000,"0,000000011",189,99,"0,1709104687",
"0,000000071",46000000,"1315,126466",849000000,"0,00000007",14,35,"2,887085919",
"0,000000066",29000000,"1342,363693",222000000,"0,000000051",92,47,"0,04839812515",
"0,000000078",20000000,"1440,214454",237000000,"0,000000058",144,21,"0,0003562392848",
"0,000000079",48000000,"1484,714355",437000000,"0,000000029",272,22,"0,006592298376",
"0,000000061",24000000,"1167,952749",225000000,"0,000000095",92,90,"0,2483314893",
"0,000000065",27000000,"1185,77042",181000000,"0,000000085",177,47,"2,024824701",
"0,000000064",43000000,"1191,983004",541000000,"0,000000084",151,18,"245,1438417",
"0,000000069",27000000,"1145,693343",854000000,"0,000000084",83,57,"306,708212",
"0,000000065",43000000,"1356,778714",343000000,"0,000000075",7,41,"5,033324502",
"0,000000063",48000000,"1218,750783",724000000,"0,000000041",139,62,"0,02402663302",
"0,000000075",21000000,"1074,070859",349000000,"0,000000047",8,99,"0,01440954774",
"0,000000066",49000000,"1260,81557",175000000,"0,0000001",147,46,"0,003394420568",
"0,000000075",33000000,"1097,949768",148000000,"0,00000005",137,76,"0,001179139669",
"0,000000062",23000000,"1270,978355",233000000,"0,000000009",101,7,"12,06931153",
"0,000000076",43000000,"1410,019522",497000000,"0,000000009",56,73,"89,2292686",
"0,000000067",27000000,"1495,036999",864000000,"0,000000016",287,85,"80,8118663",
"0,000000077",22000000,"1052,66826",533000000,"0,000000014",59,51,"0,0006520325779",
"0,000000073",50000000,"1179,714958",173000000,"0,000000084",154,29,"137,2753538",
"0,000000062",36000000,"1452,178712",266000000,"0,000000091",220,100,"0,09846087509",
"0,000000078",21000000,"1422,932832",233000000,"0,000000093",283,26,"0,001042128995",
"0,000000062",41000000,"1270,307573",675000000,"0,000000058",210,27,"0,006873492772",
"0,000000077",43000000,"1315,611557",539000000,"0,000000061",260,40,"0,1091096515",
"0,000000063",25000000,"1484,692454",231000000,"0,000000082",119,69,"0,000233474",
"0,000000064",39000000,"1080,436584",459000000,"0,00000004",102,83,"186,3931492",
"0,000000064",20000000,"1416,894359",695000000,"0,000000009",28,35,"10,94516126",
"0,000000075",45000000,"1081,684571",134000000,"0,000000063",100,70,"31,72125506",
"0,000000076",36000000,"1439,261112",180000000,"0,000000068",259,29,"0,0001275362611",
"0,00000007",27000000,"1064,34736",612000000,"0,000000024",210,22,"0,001961394048",
"0,000000076",45000000,"1305,61993",956000000,"0,000000034",164,20,"0,003583178805",
"0,000000079",38000000,"1319,931312",521000000,"0,000000087",177,81,"0,0002797555391",
"0,000000066",21000000,"1368,909407",136000000,"0,000000034",141,85,"56,9552962",
"0,000000061",22000000,"1217,828443",575000000,"0,000000067",261,73,"28,76168807",
"0,000000078",24000000,"1094,386331",814000000,"0,00000008",138,44,"2,207323012",
"0,000000077",40000000,"1365,223641",595000000,"0,0000001",-4,84,"3,0665289",
"0,000000075",34000000,"1418,447522",946000000,"0,000000082",28,96,"0,9077519251",
"0,000000061",47000000,"1003,1088",483000000,"0,000000016",27,79,"0,008219713267",
"0,000000067",35000000,"1379,161943",275000000,"0,000000012",54,91,"0,0001508586294",
"0,00000008",45000000,"1431,920079",961000000,"0,000000042",262,56,"0,09221871811",
"0,000000069",44000000,"1489,394579",395000000,"0,000000081",279,84,"85,77918092",
"0,000000065",20000000,"1116,212469",194000000,"0,00000005",182,30,"32,55987855",
"0,000000064",24000000,"1291,316408",336000000,"0,000000014",211,31,"113,1634809",
"0,00000007",38000000,"1105,062062",177000000,"0,000000003",243,3,"59,67658533",
"0,00000006",21000000,"1121,840584",422000000,"0,000000068",142,40,"0,001517431191",
"0,000000076",48000000,"1242,778624",349000000,"0,000000062",211,31,"0,0001054391773",
"0,00000007",31000000,"1102,123785",679000000,"0,000000003",200,96,"363,9356043",
"0,000000062",46000000,"1435,071125",865000000,"0,00000001",97,3,"436,778562",
"0,00000007",27000000,"1206,055072",439000000,"0,000000004",179,44,"10,1937912",
"0,000000063",26000000,"1088,899097",458000000,"0,000000056",77,81,"45,94636689",
"0,000000078",35000000,"1248,26762",673000000,"0,000000051",39,28,"0,0004808823266",
"0,000000078",41000000,"1002,539211",314000000,"0,000000031",14,9,"0,001467331347",
"0,000000072",48000000,"1492,607752",722000000,"0,000000082",111,19,"65,43788878",
"0,000000078",35000000,"1446,387674",112000000,"0,000000036",104,67,"229,7106609",
"0,000000077",33000000,"1118,451096",425000000,"0,000000062",115,58,"0,7619492561",
"0,00000007",25000000,"1328,005558",506000000,"0,000000026",112,10,"797,9954048",
"0,000000065",23000000,"1491,348435",682000000,"0,000000083",14,92,"0,0002183299263",
"0,000000067",35000000,"1068,009401",630000000,"0,000000048",109,70,"0,02043562351",
"0,000000071",37000000,"1383,109901",964000000,"0,000000028",71,97,"183,9477575",
"0,000000076",20000000,"1150,538904",340000000,"0,000000022",219,46,"46,87752232",
"0,000000075",36000000,"1236,800539",158000000,"0,000000076",286,98,"0,1927547472",
"0,000000069",41000000,"1034,935929",740000000,"0,000000082",80,77,"139,7363055",
"0,000000064",44000000,"1106,745102",303000000,"0,00000004",126,27,"79,60146613",
"0,000000067",34000000,"1388,494853",433000000,"0,000000034",172,61,"641,2203016",
"0,00000006",23000000,"1050,354541",258000000,"0,000000073",-6,82,"0,1031303288",
"0,000000063",42000000,"1096,056566",931000000,"0,00000002",52,15,"0,004776424373",
"0,00000006",36000000,"1355,537646",246000000,"0,000000096",72,89,"0,181422301",
"0,000000071",50000000,"1025,994018",371000000,"0,000000074",214,31,"0,002620575795",
"0,00000007",44000000,"1348,104781",674000000,"0,000000032",127,75,"123,8204447",
"0,000000064",27000000,"1146,762685",377000000,"0,000000018",296,5,"2,272318457",
"0,000000077",26000000,"1001,675872",948000000,"0,00000004",14,3,"904,6004271",
"0,000000073",36000000,"1239,467054",805000000,"0,000000012",120,50,"0,3748513341",
"0,000000063",42000000,"1227,254958",942000000,"0,00000004",300,66,"0,50799334",
"0,000000072",32000000,"1093,436741",491000000,"0,00000001",209,96,"0,3844905146",
"0,00000006",30000000,"1430,221758",497000000,"0,000000012",58,66,"6,50696596",
"0,000000067",39000000,"1290,03884",288000000,"0,000000087",210,43,"0,01836293117",
"0,00000008",20000000,"1013,724902",478000000,"0,000000004",59,21,"0,000992846443",
"0,000000074",33000000,"1319,115113",259000000,"0,000000018",235,71,"0,06336682898",
"0,000000077",40000000,"1374,361375",140000000,"0,000000088",222,89,"0,002501935032",
"0,000000066",46000000,"1059,574689",296000000,"0,000000074",300,10,"1,512463729",
"0,000000063",44000000,"1168,922915",592000000,"0,000000093",9,44,"0,0003457162512",
"0,000000074",49000000,"1325,657465",502000000,"0,000000097",36,57,"0,0003611845687",
"0,000000071",41000000,"1140,529234",713000000,"0,000000061",86,92,"9,390352267",
"0,000000075",36000000,"1100,887112",443000000,"0,000000006",274,37,"0,5696188734",
"0,00000006",35000000,"1434,605346",424000000,"0,000000007",255,16,"0,1412318583",
"0,000000061",35000000,"1378,243538",918000000,"0,000000074",215,45,"0,1079240415",
"0,000000072",20000000,"1036,166012",191000000,"0,000000096",99,84,"7,701042521",
"0,000000061",33000000,"1205,902677",297000000,"0,000000088",117,75,"0,3530785482",
"0,000000075",21000000,"1341,326923",276000000,"0,000000067",240,97,"2,068157716",
"0,000000066",37000000,"1119,131698",341000000,"0,000000079",34,12,"0,1856474784",
"0,000000077",33000000,"1379,763644",374000000,"0,000000081",237,89,"1,309246747",
"0,000000079",36000000,"1269,514175",946000000,"0,000000015",247,27,"7,275911171",
"0,000000072",23000000,"1218,192267",617000000,"0,000000024",44,15,"0,0002859391398",
"0,00000007",24000000,"1149,351408",871000000,"0,000000033",181,93,"9,158267906",
"0,00000006",39000000,"1055,37119",627000000,"0,000000092",131,43,"5,511116149",
"0,00000007",33000000,"1141,394103",580000000,"0,000000094",261,53,"0,0004016703057",
"0,000000076",37000000,"1119,451387",765000000,"0,000000061",283,40,"0,001778201831",
"0,000000078",41000000,"1499,365803",823000000,"0,000000041",120,75,"956,7904447",
"0,000000067",22000000,"1171,879381",202000000,"0,000000067",29,100,"5,052639598",
"0,000000078",37000000,"1213,221134",203000000,"0,000000079",28,23,"0,04099520328",
"0,000000067",20000000,"1126,938656",917000000,"0,000000042",128,72,"0,0001380301024",
"0,000000067",48000000,"1222,728083",357000000,"0,000000078",243,6,"0,0005781388712",
"0,000000079",30000000,"1001,171573",239000000,"0,00000001",295,39,"188,4911534",
"0,000000068",44000000,"1184,572319",717000000,"0,000000018",-2,95,"0,1684425062",
"0,000000071",32000000,"1296,437002",370000000,"0,000000031",190,43,"0,0114689655",
"0,000000077",22000000,"1050,369265",997000000,"0,0000001",177,73,"3,078331403",
"0,000000071",34000000,"1498,622938",984000000,"0,000000093",291,29,"12,97382847",
"0,000000067",49000000,"1287,159217",831000000,"0,000000031",41,13,"0,03592766722",
"0,000000077",42000000,"1090,755965",287000000,"0,00000004",275,4,"186,3672234",
"0,000000064",25000000,"1137,392723",255000000,"0,000000092",284,8,"0,0002510871022",
"0,000000077",25000000,"1354,449705",366000000,"0,000000099",105,21,"0,0006240793907",
"0,00000006",40000000,"1224,137138",180000000,"0,000000099",245,83,"0,07443103761",
